,,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
4,Ngoài,??u,5,4,0.376428,0.416078,0.413726,0.427139,0.420014,0.427396,0.421566,0.429946,0.433249,0.434728,0.440558,0.441361,0.443876,0.441662,0.44514,0.447348,0.445877,0.44835,0.441621,0.449038,0.444099,0.445041,0.447505,0.443433,0.445075,0.442172,0.442832,0.443788,0.43894,0.440979,0.438208,0.440923,0.437668,0.437211,0.439133,0.435215,0.435603,0.434395,0.434291,0.433197,0.432877,0.433138,0.432309,0.434681,0.432506,0.430465,0.43381,0.431105,0.431662,0.432634,0.434567,0.436087,0.433932,0.437557,0.439475,0.436621,0.439689,0.439764,0.438867,0.442002,0.442357,0.44514,0.446418,0.450999,0.448631,0.451989,0.451586,0.451497,0.452194,0.451526,0.452928,0.452598,0.450141,0.453581,0.453178,0.454993,0.455231,0.456471,0.45794,0.459101,0.459305,0.462676,0.460652,0.461854,0.464193,0.461844,0.463918,0.463852,0.464561,0.464197,0.463594,0.46471,0.465306,0.467829,0.46721,0.467759,0.469075,0.466502,0.468795,0.467637,0.471048,0.470143,0.471087,0.474509,0.475786,0.478195,0.479213,0.48224,0.48518,0.484842,0.488374,0.491502,0.493297,0.496888,0.500539,0.500469,0.505746,0.509734,0.513679,0.517002,0.520255,0.526698,0.52758,0.531629,0.533829,0.537942,0.542927,0.551912,0.561655,0.573328,0.594512,0.61158,0.629113,0.648609,0.666817,0.683037,0.697074,0.712342,0.7234,0.730282,0.739228,0.744551,0.752673,0.757256,0.757123,0.763638,0.762899,0.766047,0.764909,0.766596,0.764898,0.768415,0.762796,0.761178,0.754448,0.752696,0.747604,0.74273,0.738745,0.731217,0.728768,0.722664,0.717433,0.713552,0.708443,0.704113,0.696295,0.693331,0.688876,0.690115,0.687559,0.685284,0.680014,0.679106,0.67439,0.674047,0.670241,0.666073,0.656532,0.655619,0.65059,0.654261,0.650135,0.648147,0.646801,0.647202,0.646492,0.6474,0.645312,0.647543,0.650343,0.647457,0.645335,0.651605,0.646394,0.65056,0.644186,0.644957,0.649536,0.638177,0.644432,0.643651,0.643795,0.64294,0.64026,0.639736,0.637891,0.635653,0.642374,0.634818,0.638169,0.62791,0.62821,0.622787,0.621707,0.600252,0.590756,0.563492,0.551525,0.526285,0.512522,0.503953,0.503874,0.49654,0.503992,0.501483,0.514179,0.510626
4,Ngoài,??u,5,5,0.381586,0.406098,0.430666,0.419469,0.412824,0.407655,0.417475,0.444147,0.437484,0.43013,0.447054,0.442031,0.437091,0.430835,0.421828,0.442124,0.435634,0.43783,0.439696,0.446986,0.4508,0.441968,0.444775,0.449507,0.439053,0.439324,0.433077,0.436128,0.439798,0.428388,0.433572,0.442581,0.438075,0.433467,0.438276,0.438855,0.429073,0.435927,0.425088,0.429945,0.427861,0.427434,0.428833,0.434827,0.435403,0.427832,0.433534,0.436732,0.427614,0.425316,0.426892,0.429666,0.434078,0.425365,0.433719,0.432706,0.428813,0.435902,0.433823,0.437207,0.439426,0.440504,0.442467,0.445017,0.440764,0.436117,0.448273,0.445602,0.443025,0.447464,0.454916,0.451495,0.447431,0.452691,0.456084,0.45244,0.449282,0.449812,0.455433,0.454306,0.455957,0.458074,0.454737,0.449613,0.458307,0.462236,0.453532,0.459052,0.465754,0.458691,0.460461,0.45889,0.459787,0.463767,0.461828,0.456688,0.464747,0.461414,0.456262,0.465633,0.470914,0.472662,0.468058,0.474734,0.475013,0.474604,0.47558,0.476421,0.48097,0.483105,0.480401,0.488376,0.489455,0.491601,0.495513,0.499365,0.495177,0.506956,0.510027,0.511603,0.518443,0.523766,0.529238,0.528885,0.529783,0.533011,0.539749,0.546043,0.555718,0.571838,0.591115,0.610594,0.625306,0.651777,0.663133,0.679381,0.689137,0.700736,0.719661,0.724043,0.727302,0.74032,0.755669,0.754231,0.754951,0.763833,0.766869,0.761447,0.761368,0.758107,0.763357,0.765695,0.768801,0.757208,0.749731,0.748778,0.742961,0.734808,0.727769,0.728749,0.72545,0.722387,0.716294,0.707872,0.706418,0.699569,0.688069,0.679267,0.685817,0.692598,0.687604,0.682186,0.672977,0.672356,0.670854,0.678979,0.671003,0.661486,0.648727,0.640036,0.651046,0.649459,0.655476,0.645687,0.63968,0.642422,0.644914,0.640661,0.642083,0.64702,0.644698,0.651775,0.645809,0.650694,0.662032,0.645772,0.64147,0.638703,0.6412,0.63916,0.624538,0.641729,0.633178,0.637447,0.640707,0.634007,0.641454,0.635124,0.639712,0.642947,0.630784,0.615265,0.590841,0.621544,0.62902,0.625676,0.579867,0.573892,0.527046,0.52668,0.503948,0.502055,0.499298,0.45488,0.462528,0.50109,0.606626,0.602648
4,Ngoài,Thân,1,1,0.77754,0.777324,0.785764,0.78468,0.800785,0.799143,0.795573,0.794058,0.797846,0.802828,0.799054,0.804692,0.796786,0.803738,0.806452,0.802289,0.805296,0.807061,0.805367,0.800385,0.796672,0.806312,0.797229,0.793773,0.791325,0.793327,0.790637,0.783945,0.784526,0.782393,0.778741,0.774419,0.76764,0.769116,0.760061,0.755769,0.751954,0.751438,0.746842,0.743407,0.737315,0.733526,0.733089,0.72586,0.721686,0.721153,0.714188,0.710356,0.70645,0.706672,0.704051,0.698244,0.701231,0.698467,0.691956,0.693,0.689838,0.686053,0.684631,0.6832,0.683017,0.681303,0.681053,0.679155,0.681172,0.681297,0.677504,0.675363,0.673415,0.670556,0.668212,0.666887,0.664892,0.661623,0.660768,0.660956,0.658116,0.658045,0.658349,0.654972,0.654557,0.652606,0.652157,0.651696,0.648788,0.650373,0.64964,0.646497,0.646828,0.645258,0.643308,0.642892,0.641981,0.641276,0.642301,0.641521,0.639106,0.638697,0.640398,0.640296,0.637911,0.638755,0.640178,0.6401,0.642106,0.642775,0.645006,0.646476,0.646453,0.649723,0.652142,0.653688,0.656169,0.659102,0.659905,0.664892,0.669277,0.672889,0.676809,0.680348,0.686171,0.687776,0.691179,0.694833,0.696967,0.7023,0.707301,0.718448,0.72994,0.744881,0.765534,0.784509,0.803411,0.823788,0.839645,0.853556,0.868588,0.882639,0.888857,0.897249,0.904883,0.907174,0.914,0.918127,0.920409,0.920429,0.921913,0.923009,0.9257,0.926082,0.927646,0.924621,0.921691,0.920839,0.916947,0.915186,0.908906,0.909251,0.90471,0.899819,0.894435,0.89096,0.888894,0.881069,0.876938,0.869518,0.866839,0.863007,0.858245,0.856037,0.854594,0.850247,0.847794,0.845476,0.841494,0.840148,0.835996,0.826299,0.820189,0.816344,0.815321,0.808857,0.807208,0.805231,0.803867,0.802769,0.80366,0.800922,0.799695,0.804474,0.799267,0.797635,0.802951,0.797189,0.793585,0.795974,0.795255,0.793492,0.78793,0.790718,0.792368,0.788596,0.788834,0.78644,0.791019,0.781805,0.782757,0.785998,0.782426,0.780288,0.775706,0.78021,0.777688,0.777683,0.762077,0.748464,0.732529,0.722631,0.706232,0.686538,0.664578,0.654911,0.647791,0.653415,0.655504,0.670179,0.666809,0.659054
4,Ngoài,Thân,1,2,0.744756,0.776958,0.79001,0.797429,0.793282,0.787972,0.790044,0.790878,0.799186,0.798672,0.796817,0.801503,0.801089,0.801196,0.797528,0.804042,0.804848,0.803279,0.797141,0.799359,0.799447,0.797826,0.795932,0.795903,0.792655,0.790494,0.785885,0.785459,0.779959,0.776855,0.77357,0.771478,0.76762,0.762859,0.758843,0.755454,0.750738,0.746463,0.742411,0.738246,0.733951,0.730716,0.726656,0.723428,0.719623,0.714484,0.710713,0.708844,0.704394,0.703295,0.700168,0.699417,0.695835,0.692921,0.692798,0.688393,0.684134,0.684039,0.681988,0.679993,0.677836,0.67829,0.678172,0.67885,0.675735,0.674217,0.67374,0.672675,0.667908,0.667136,0.664261,0.663307,0.659166,0.657166,0.657858,0.655796,0.654206,0.652233,0.652831,0.650394,0.650124,0.649522,0.647231,0.644643,0.645931,0.644134,0.642292,0.64156,0.640935,0.639608,0.638218,0.637624,0.636442,0.63734,0.636438,0.634412,0.634725,0.633154,0.632088,0.632763,0.633464,0.633758,0.633494,0.634464,0.636762,0.637727,0.638987,0.639434,0.642439,0.643119,0.643659,0.648167,0.650585,0.652353,0.656046,0.658056,0.661288,0.667101,0.671098,0.674919,0.678631,0.682747,0.686464,0.688753,0.691378,0.696746,0.703182,0.7138,0.724991,0.739059,0.762985,0.783386,0.801945,0.822135,0.840167,0.855205,0.869864,0.881979,0.891244,0.899194,0.904362,0.909275,0.91566,0.920861,0.920387,0.922613,0.926028,0.926456,0.927474,0.926582,0.926544,0.927282,0.927554,0.923853,0.919164,0.916882,0.912276,0.910861,0.904926,0.898749,0.895991,0.892586,0.88766,0.882696,0.879027,0.872493,0.866907,0.861044,0.85718,0.855707,0.854423,0.85145,0.846777,0.843417,0.840509,0.838182,0.833976,0.825842,0.816483,0.810809,0.807838,0.807887,0.805828,0.803097,0.800786,0.798966,0.797816,0.796652,0.795066,0.795824,0.796085,0.795659,0.792596,0.792554,0.793572,0.791959,0.787747,0.783707,0.78538,0.782138,0.779516,0.781278,0.781378,0.777265,0.776884,0.773929,0.774118,0.772127,0.773248,0.772996,0.773422,0.769234,0.760792,0.761311,0.754064,0.742964,0.728638,0.706792,0.689977,0.672194,0.657711,0.648681,0.645988,0.64468,0.641135,0.655305,0.655628,0.668332
4,Ngoài,Thân,1,3,0.741801,0.787321,0.78696,0.800469,0.791174,0.787705,0.791543,0.787158,0.792334,0.795897,0.792535,0.801517,0.796924,0.79913,0.798576,0.801916,0.801643,0.803762,0.796977,0.802887,0.798049,0.796974,0.799292,0.794556,0.794892,0.789058,0.785535,0.786745,0.7782,0.777083,0.77333,0.771893,0.765569,0.762905,0.75963,0.754209,0.751394,0.743515,0.740153,0.736317,0.733543,0.729175,0.72542,0.721568,0.718213,0.713277,0.711336,0.706405,0.704214,0.701173,0.698999,0.699401,0.692729,0.691911,0.693024,0.685769,0.683984,0.684129,0.680831,0.679701,0.67759,0.678793,0.677655,0.678993,0.674357,0.674547,0.671748,0.670702,0.667477,0.665237,0.661717,0.661057,0.656591,0.655807,0.655968,0.653504,0.652507,0.651071,0.651001,0.649805,0.648146,0.647516,0.644797,0.643665,0.645183,0.640087,0.640273,0.64079,0.637742,0.636075,0.636222,0.635121,0.633641,0.633726,0.633958,0.631952,0.632511,0.630079,0.630425,0.630624,0.631421,0.631436,0.631547,0.632715,0.634523,0.636158,0.636411,0.637532,0.641414,0.640597,0.643244,0.647093,0.648746,0.651382,0.655867,0.65606,0.660479,0.665739,0.669998,0.673251,0.677824,0.682749,0.68527,0.687689,0.691444,0.695652,0.702982,0.712487,0.72448,0.738748,0.763635,0.782856,0.803546,0.821648,0.839427,0.856519,0.869883,0.882571,0.890976,0.898626,0.905255,0.909902,0.914509,0.919108,0.919977,0.9234,0.923988,0.926747,0.925387,0.925226,0.925967,0.928477,0.925368,0.923395,0.917986,0.914968,0.913078,0.908963,0.904834,0.898108,0.895457,0.891279,0.886039,0.882591,0.876683,0.872618,0.863882,0.85933,0.856589,0.854394,0.852959,0.850631,0.844555,0.841635,0.83895,0.835189,0.831788,0.82579,0.814194,0.809762,0.805795,0.80734,0.803575,0.801288,0.797904,0.796131,0.795155,0.796629,0.793677,0.79355,0.79596,0.792164,0.789662,0.79317,0.790012,0.791727,0.785828,0.782697,0.785753,0.777344,0.778392,0.781098,0.778757,0.774817,0.775825,0.774347,0.772437,0.76881,0.773111,0.769972,0.769339,0.762927,0.761217,0.758506,0.751979,0.739471,0.728279,0.70112,0.688884,0.665705,0.656672,0.646105,0.649289,0.642564,0.644508,0.653533,0.657154,0.659322
4,Ngoài,Thân,1,4,0.741908,0.78184,0.789423,0.805813,0.799317,0.795685,0.789285,0.801791,0.801033,0.797467,0.809169,0.807051,0.812724,0.806356,0.808013,0.81144,0.810473,0.811103,0.799238,0.808917,0.806557,0.802702,0.805477,0.803387,0.803828,0.800505,0.79466,0.79545,0.791947,0.785607,0.779594,0.782972,0.776807,0.766715,0.768277,0.763164,0.758183,0.758227,0.749929,0.746827,0.739916,0.739649,0.731385,0.732099,0.727507,0.717441,0.718576,0.715666,0.711728,0.710355,0.708093,0.707297,0.705492,0.699519,0.700929,0.696656,0.691977,0.690226,0.687941,0.688086,0.685143,0.683952,0.685203,0.686542,0.682949,0.681834,0.680922,0.676638,0.675333,0.670371,0.671002,0.668224,0.660712,0.663878,0.662447,0.662753,0.658137,0.65879,0.658513,0.654948,0.65587,0.656129,0.653053,0.650428,0.652171,0.651119,0.647709,0.646808,0.647554,0.644286,0.643037,0.6425,0.642007,0.64351,0.641397,0.639825,0.640331,0.638322,0.637471,0.635095,0.638693,0.638035,0.636043,0.639739,0.640603,0.641196,0.64349,0.644353,0.647179,0.648564,0.649289,0.652524,0.655175,0.658177,0.661762,0.664535,0.666688,0.672883,0.676623,0.68014,0.682869,0.688419,0.692096,0.695036,0.697334,0.702968,0.709105,0.720195,0.731991,0.745698,0.769451,0.790694,0.80929,0.831919,0.847419,0.865194,0.877987,0.890635,0.901394,0.905543,0.91296,0.91514,0.925079,0.927202,0.9243,0.930789,0.931177,0.93389,0.93426,0.932616,0.930864,0.933077,0.931712,0.929441,0.924613,0.92306,0.919008,0.916631,0.91187,0.903954,0.900979,0.897828,0.895042,0.886695,0.884816,0.879821,0.872112,0.866081,0.860871,0.863043,0.859028,0.856553,0.851633,0.849857,0.84258,0.844772,0.838174,0.833035,0.822473,0.81659,0.811202,0.81161,0.810392,0.807121,0.804768,0.803694,0.803818,0.800444,0.801266,0.799853,0.798828,0.799015,0.792696,0.796785,0.795917,0.796744,0.792969,0.788627,0.792759,0.788139,0.784095,0.786143,0.784895,0.782708,0.780902,0.775485,0.781303,0.773312,0.77797,0.775318,0.780408,0.772021,0.76391,0.75737,0.761066,0.74636,0.733752,0.717731,0.692825,0.676437,0.65065,0.652681,0.654991,0.644448,0.652917,0.639884,0.6672,0.672389
4,Ngoài,Thân,1,5,0.758686,0.780732,0.794298,0.815091,0.814164,0.813259,0.798091,0.798255,0.810333,0.808701,0.808464,0.816323,0.822534,0.826281,0.819412,0.819387,0.822232,0.825425,0.810364,0.813183,0.814181,0.813881,0.811104,0.813472,0.81264,0.811986,0.808681,0.80566,0.804083,0.799981,0.790422,0.788531,0.786354,0.77913,0.774488,0.772873,0.768277,0.766929,0.762082,0.755658,0.751444,0.748712,0.741516,0.737339,0.736865,0.728391,0.725184,0.724571,0.721127,0.721579,0.719252,0.71663,0.716747,0.712677,0.709401,0.708467,0.704266,0.699574,0.697869,0.697917,0.694448,0.694199,0.694382,0.696143,0.696098,0.693956,0.6891,0.6885,0.684647,0.679349,0.677913,0.677922,0.67028,0.669712,0.670717,0.669936,0.66795,0.667319,0.666137,0.6641,0.663904,0.66423,0.663707,0.661042,0.660169,0.659959,0.658125,0.654959,0.655451,0.654019,0.650884,0.651222,0.651176,0.651587,0.652346,0.650695,0.649899,0.649795,0.649118,0.644939,0.645233,0.64741,0.645809,0.647386,0.650956,0.650961,0.653151,0.655364,0.656342,0.658784,0.660511,0.662214,0.665108,0.668074,0.670735,0.674653,0.678256,0.681147,0.685518,0.689597,0.692269,0.69592,0.700811,0.703108,0.706572,0.711366,0.717253,0.728615,0.741369,0.753195,0.777179,0.797391,0.815905,0.837011,0.854736,0.871309,0.88648,0.898364,0.906806,0.915472,0.920414,0.922263,0.929032,0.93383,0.931872,0.935108,0.938375,0.939895,0.941734,0.941935,0.937638,0.937557,0.937377,0.934541,0.93162,0.930434,0.925868,0.924543,0.919417,0.912448,0.907146,0.904276,0.900058,0.894356,0.891973,0.886565,0.882535,0.876479,0.869684,0.868638,0.867675,0.863976,0.860885,0.858768,0.851365,0.84995,0.847708,0.840963,0.832745,0.825995,0.82042,0.817088,0.817215,0.81432,0.813329,0.813669,0.810963,0.810867,0.808652,0.809229,0.807702,0.807138,0.802691,0.800993,0.802461,0.804901,0.802214,0.799941,0.801306,0.798539,0.797535,0.79373,0.794439,0.791565,0.788858,0.785159,0.786552,0.78377,0.783351,0.78384,0.789509,0.790291,0.780356,0.769359,0.761066,0.7503,0.743133,0.726282,0.709289,0.683949,0.666114,0.656694,0.658738,0.670165,0.675141,0.651028,0.647174,0.668811
4,Ngoài,Thân,2,1,0.697832,0.741751,0.750155,0.790319,0.770684,0.772218,0.7601,0.771878,0.784981,0.776675,0.784777,0.792247,0.801317,0.795555,0.791203,0.802994,0.802523,0.805001,0.78888,0.805003,0.805702,0.7961,0.8059,0.806978,0.812064,0.807189,0.806172,0.81029,0.800175,0.800863,0.792519,0.796115,0.794952,0.781789,0.786457,0.784604,0.783625,0.778052,0.77655,0.768626,0.768246,0.765452,0.755945,0.759542,0.759013,0.745959,0.75125,0.751384,0.748758,0.747188,0.747392,0.752065,0.746816,0.746917,0.749815,0.743864,0.741165,0.740453,0.738771,0.740142,0.734996,0.737976,0.737248,0.744949,0.73818,0.73696,0.735903,0.735492,0.73082,0.729298,0.729871,0.730801,0.719025,0.724133,0.725343,0.724275,0.724617,0.723626,0.722625,0.724739,0.724134,0.729063,0.725784,0.724504,0.73059,0.726289,0.72623,0.725567,0.726144,0.72675,0.724813,0.725435,0.725471,0.72943,0.728668,0.725986,0.731444,0.727744,0.727354,0.723542,0.728681,0.73129,0.727944,0.732493,0.736036,0.737683,0.738745,0.740989,0.745454,0.744578,0.746317,0.748364,0.750285,0.752682,0.758715,0.756782,0.760197,0.762597,0.767318,0.769631,0.77017,0.77764,0.780193,0.781213,0.783065,0.786248,0.791011,0.797659,0.805252,0.810597,0.826659,0.838625,0.849289,0.862566,0.874905,0.883507,0.891569,0.899998,0.907821,0.912149,0.915385,0.918511,0.924016,0.929262,0.923881,0.93101,0.933146,0.937711,0.935728,0.934969,0.928165,0.934642,0.933705,0.932758,0.930031,0.929728,0.927704,0.923594,0.921531,0.915032,0.915971,0.913208,0.909287,0.909464,0.906908,0.908268,0.900371,0.897963,0.894675,0.897857,0.898854,0.899118,0.894452,0.89527,0.890681,0.894086,0.896043,0.89171,0.881383,0.877133,0.871673,0.877132,0.877636,0.877969,0.877821,0.879118,0.877394,0.881455,0.880549,0.880275,0.885499,0.886455,0.875428,0.888105,0.891394,0.897159,0.891673,0.890526,0.901949,0.889825,0.892162,0.890706,0.890641,0.890972,0.883302,0.886832,0.886053,0.878491,0.889407,0.887,0.905423,0.888986,0.879248,0.866158,0.873832,0.864144,0.860987,0.831711,0.813776,0.776366,0.767713,0.750902,0.760758,0.750148,0.74284,0.737618,0.761785,0.789431
4,Ngoài,Thân,2,2,0.734003,0.752052,0.7633,0.773397,0.782058,0.781688,0.778757,0.785861,0.790208,0.795369,0.796001,0.800703,0.805116,0.807803,0.810507,0.812902,0.81749,0.820816,0.814821,0.819046,0.816836,0.822111,0.821224,0.820549,0.821651,0.821977,0.8195,0.818666,0.81713,0.815458,0.811645,0.811701,0.807623,0.805278,0.802418,0.797844,0.794681,0.793861,0.790494,0.785984,0.78276,0.78099,0.778416,0.774535,0.770734,0.767153,0.764253,0.762942,0.76033,0.760951,0.76222,0.758945,0.758649,0.758374,0.75621,0.755461,0.753536,0.752368,0.751719,0.752789,0.749819,0.749865,0.750783,0.752152,0.750431,0.751107,0.747988,0.746711,0.744589,0.743309,0.742206,0.741469,0.738304,0.737317,0.736526,0.738012,0.736793,0.737642,0.737994,0.736577,0.73772,0.738446,0.738183,0.737186,0.738322,0.738576,0.738558,0.737272,0.739254,0.738577,0.737465,0.738718,0.739667,0.740874,0.74132,0.74095,0.740894,0.740779,0.741053,0.741222,0.741992,0.742682,0.744136,0.745836,0.747999,0.749741,0.75203,0.753503,0.75579,0.757059,0.758413,0.760559,0.763225,0.765492,0.767118,0.770038,0.772697,0.776196,0.780073,0.783367,0.787119,0.790206,0.792646,0.794682,0.797077,0.800052,0.803383,0.810614,0.818703,0.826001,0.84001,0.851474,0.86238,0.875157,0.886783,0.895586,0.904692,0.914455,0.919159,0.92406,0.928712,0.93131,0.936804,0.940251,0.940725,0.942002,0.943246,0.945182,0.947184,0.946486,0.946254,0.945279,0.944615,0.94404,0.942079,0.940642,0.93652,0.936775,0.93486,0.930171,0.925837,0.924665,0.923032,0.918974,0.917877,0.913873,0.911648,0.909525,0.907677,0.907944,0.908458,0.906841,0.905949,0.906722,0.903282,0.905854,0.90521,0.900327,0.892958,0.889917,0.889305,0.888032,0.889661,0.888737,0.889573,0.891826,0.892646,0.893497,0.894339,0.897476,0.89626,0.900063,0.900807,0.901154,0.902876,0.904216,0.903475,0.903466,0.904592,0.901839,0.903452,0.903076,0.904524,0.905017,0.903581,0.901419,0.903333,0.903139,0.905211,0.903063,0.904759,0.903931,0.897219,0.893909,0.88688,0.871045,0.860157,0.845216,0.820706,0.797929,0.781163,0.773209,0.77147,0.765015,0.766614,0.771426,0.781456,0.769541
4,Ngoài,Thân,2,3,0.722032,0.750359,0.755348,0.764745,0.770176,0.770087,0.766928,0.776944,0.780845,0.783708,0.786113,0.791264,0.79234,0.796108,0.79715,0.802215,0.803415,0.807519,0.802246,0.808201,0.807583,0.80906,0.808815,0.808397,0.809034,0.807325,0.805244,0.80624,0.802216,0.799806,0.797915,0.797247,0.79309,0.790083,0.787989,0.783063,0.780548,0.77866,0.774674,0.769896,0.768581,0.765551,0.763581,0.759529,0.75804,0.753414,0.751749,0.749832,0.748058,0.747977,0.746894,0.746181,0.746024,0.744023,0.743993,0.741309,0.739111,0.739765,0.738658,0.739149,0.737715,0.738614,0.738681,0.739642,0.738254,0.737885,0.736434,0.734287,0.732768,0.730741,0.730272,0.729977,0.725587,0.725101,0.72585,0.725568,0.724919,0.725402,0.725265,0.72529,0.725623,0.726782,0.726009,0.725018,0.726549,0.726808,0.725228,0.726026,0.726927,0.72569,0.72519,0.725914,0.726139,0.727976,0.728767,0.727359,0.728456,0.727701,0.72743,0.729396,0.73,0.731022,0.731417,0.733167,0.735827,0.737334,0.739324,0.741006,0.743544,0.744146,0.745563,0.749246,0.75119,0.753587,0.756207,0.758051,0.760511,0.765524,0.769643,0.771989,0.775839,0.779491,0.783008,0.783966,0.785797,0.789485,0.792842,0.800742,0.807924,0.816247,0.830656,0.843123,0.853638,0.866244,0.877238,0.886513,0.895854,0.904207,0.910751,0.915419,0.920655,0.922856,0.928978,0.932002,0.932315,0.934455,0.936685,0.938071,0.939125,0.937825,0.937943,0.93848,0.937985,0.935867,0.933346,0.931147,0.929004,0.928111,0.925178,0.921078,0.917495,0.917403,0.914836,0.911375,0.909872,0.906459,0.902924,0.900062,0.898745,0.899861,0.89994,0.898568,0.897091,0.897145,0.895078,0.896036,0.89597,0.890719,0.883205,0.8798,0.879415,0.87979,0.880473,0.879527,0.879448,0.881372,0.882189,0.883518,0.885175,0.888367,0.887602,0.890603,0.890902,0.892848,0.893336,0.895457,0.894123,0.892733,0.894383,0.891029,0.891755,0.893049,0.894075,0.892678,0.892801,0.889275,0.891211,0.891244,0.894209,0.891336,0.893368,0.890385,0.882484,0.8849,0.87278,0.863571,0.849127,0.829808,0.807889,0.788374,0.770613,0.76517,0.762299,0.754948,0.753313,0.765003,0.760745,0.772663
4,Ngoài,Thân,2,4,0.716134,0.742089,0.755177,0.767592,0.769162,0.765416,0.76389,0.774469,0.778245,0.786125,0.786355,0.792845,0.792588,0.796284,0.79596,0.804889,0.806797,0.808828,0.807812,0.811783,0.811525,0.814465,0.812747,0.81241,0.811909,0.81047,0.808824,0.808649,0.806617,0.80363,0.802332,0.80189,0.796455,0.795482,0.790889,0.787249,0.784606,0.781523,0.776845,0.774347,0.770349,0.768104,0.765443,0.761378,0.759025,0.755796,0.753949,0.751322,0.749187,0.748648,0.74845,0.745733,0.745983,0.744918,0.744618,0.742792,0.739886,0.740846,0.73923,0.739608,0.738908,0.739356,0.740472,0.740457,0.739574,0.738858,0.737687,0.735804,0.734548,0.733044,0.731749,0.730149,0.727103,0.726129,0.72669,0.726421,0.725382,0.725815,0.727019,0.725913,0.726754,0.727391,0.726165,0.725262,0.726732,0.72691,0.725655,0.725898,0.726508,0.725216,0.725713,0.726189,0.726493,0.727852,0.729245,0.727924,0.728802,0.72834,0.728667,0.730093,0.73126,0.731596,0.732389,0.733571,0.736097,0.737659,0.739381,0.740698,0.743531,0.744463,0.746118,0.749578,0.752253,0.754481,0.756618,0.759169,0.762432,0.767238,0.770725,0.773886,0.77774,0.78149,0.783552,0.78531,0.787111,0.790435,0.794573,0.802539,0.810026,0.818789,0.833483,0.845529,0.856682,0.870941,0.881514,0.891907,0.90047,0.909805,0.916993,0.92183,0.926765,0.929921,0.935262,0.93839,0.940629,0.942093,0.942706,0.944598,0.944811,0.943967,0.945328,0.944968,0.944091,0.94326,0.940416,0.938304,0.93564,0.934738,0.931773,0.928078,0.925465,0.923292,0.920589,0.918094,0.915662,0.911557,0.908525,0.905684,0.904329,0.90463,0.904335,0.903298,0.901212,0.901269,0.899414,0.901662,0.900443,0.894257,0.886485,0.884395,0.883972,0.882908,0.884947,0.883555,0.883628,0.884597,0.886294,0.887021,0.888762,0.892686,0.89327,0.895469,0.894902,0.897078,0.898013,0.898978,0.896872,0.89619,0.897454,0.895246,0.894671,0.897615,0.898437,0.897335,0.897118,0.894378,0.89739,0.895646,0.897663,0.896293,0.89608,0.891709,0.888099,0.889505,0.881255,0.867366,0.85147,0.832017,0.813354,0.79362,0.778003,0.764488,0.762262,0.759111,0.759253,0.769538,0.767516,0.761408
